formulaRank,molecularFormula,adduct,precursorFormula,ZodiacScore,SiriusScoreNormalized,SiriusScore,TreeScore,IsotopeScore,numExplainedPeaks,explainedIntensity,medianMassErrorFragmentPeaks(ppm),medianAbsoluteMassErrorFragmentPeaks(ppm),massErrorPrecursor(ppm),lipidClass,ionMass,retentionTimeInSeconds,retentionTimeInMinutes,formulaId,alignedFeatureId,mappingFeatureId,overallFeatureQuality
1,C15H22O9,[M - H]-,C15H21O9-,,0.143,208.143,208.143,0,53,0.885,4.904,4.904,2.997,,345.12,99,1.654,7.35175E+17,7.35171E+17,4855,
1,C24H23ClN2O3S,[M - H]-,C24H22ClN2O3S-,,0.143,176.83,176.83,0,48,0.738,4.106,4.106,2.263,,453.106,99,1.656,7.35175E+17,7.35171E+17,4673,
1,C17H22O6S2,[M - H]-,C17H21O6S2-,,1,244.732,244.732,0,41,0.614,4.807,4.864,0.925,,385.079,99,1.656,7.35175E+17,7.35171E+17,4807,
1,C8H6O6,[M - H]-,C8H5O6-,,0.5,72.718,72.718,0,16,0.945,3.289,3.289,3.901,,197.01,99,1.658,7.35175E+17,7.35171E+17,5371,
1,C18H21F2N5O4S,[M - H]-,C18H20F2N5O4S-,,0.996,188.248,188.248,0,50,0.748,2.316,2.779,0.715,,440.121,100,1.661,7.35175E+17,7.35171E+17,4595,
1,C7H5N3O4,[M - H]-,C7H4N3O4-,,0.5,46.475,46.475,0,9,0.812,4.654,4.654,3.715,,194.021,100,1.661,7.35175E+17,7.35171E+17,5566,
1,C2H2Br2O2,[M - H]-,C2HBr2O2-,,1,18.346,18.346,0,2,0.922,4.034,4.034,4.063,,214.836,100,1.662,7.35175E+17,7.35171E+17,5486,
1,CH2Br2,[M - H]-,CHBr2-,,1,13.325,13.325,0,1,0.931,3.934,3.934,3.934,,170.846,100,1.662,7.35175E+17,7.35171E+17,5520,
1,C18H24O12,[M - H]-,C18H23O12-,,1,273.349,273.349,0,52,0.82,5.399,5.399,4.384,,431.121,100,1.664,7.35175E+17,7.35171E+17,4738,
1,C20H25NO6S2,[M - H]-,C20H24NO6S2-,,0.999,128.773,128.773,0,42,0.74,4.479,4.625,2.618,,438.106,100,1.665,7.35175E+17,7.35171E+17,4667,
1,C19H20O13,[M - H]-,C19H19O13-,,1,227.059,227.059,0,33,0.511,5.437,5.437,4.298,,455.085,100,1.665,7.35175E+17,7.35171E+17,4708,
1,C19H22N4O6,[M + Cl]-,C19H22ClN4O6-,,0.969,130.739,130.739,0,46,0.665,4.071,4.293,-3.65,,437.122,100,1.665,7.35175E+17,7.35171E+17,5764,
1,C19H20O13,[M - H]-,C19H19O13-,,0.2,225.692,225.692,0,35,0.503,5.489,5.489,4.166,,455.085,100,1.665,7.35175E+17,7.35171E+17,6102,
1,C17H18N4O6,[M - H]-,C17H17N4O6-,,1,151.682,149.942,1.741,31,0.579,4.267,4.337,0.193,,373.115,100,1.667,7.35175E+17,7.35171E+17,4740,
1,C16H15N5O5,[M - H]-,C16H14N5O5-,,0.678,133.159,131.954,1.204,41,0.634,2.767,2.804,-0.034,,356.1,100,1.667,7.35175E+17,7.35171E+17,4808,
1,C14H24NO6S2,[M - H]-,C14H23NO6S2-,,0.928,237.416,237.416,0,42,0.727,5.255,5.255,8.715,,365.1,100,1.667,7.35175E+17,7.35171E+17,4963,
1,C14H24NO5S2,[M - H]-,C14H23NO5S2-,,0.89,276.606,276.606,0,49,0.839,-1.633,1.708,8.555,,349.105,100,1.667,7.35175E+17,7.35171E+17,4996,
1,C8H11NO4,[M - H]-,C8H10NO4-,,1,82.558,82.558,0,21,0.989,4.227,4.227,4.556,,184.062,100,1.667,7.35175E+17,7.35171E+17,5206,
1,C21H21FN2O5S,[M + Cl]-,C21H21ClFN2O5S-,,0.402,158.959,158.959,0,48,0.725,2.132,3.69,0.145,,467.085,100,1.669,7.35175E+17,7.35171E+17,4866,
1,C19H19FN2O3S,[M + Cl]-,C19H19ClFN2O3S-,,0.999,246.378,246.378,0,47,0.666,2.441,3.901,-1.156,,409.079,100,1.669,7.35175E+17,7.35171E+17,4926,
1,C20H26N2O5S2,[M - H]-,C20H25N2O5S2-,,0.489,148.736,148.736,0,45,0.663,4.564,4.564,1.744,,437.122,100,1.669,7.35175E+17,7.35171E+17,5106,
1,C18H23NO6S2,[M - H]-,C18H22NO6S2-,,1,109.776,109.776,0,41,0.712,4.817,4.817,1.497,,412.09,100,1.669,7.35175E+17,7.35171E+17,5123,
1,C15H18ClN3O4,[M - H]-,C15H17ClN3O4-,,0.782,143.374,143.374,0,48,0.804,4.96,4.961,-4.813,,338.09,100,1.672,7.35175E+17,7.35171E+17,4654,
1,C20H24N2O5S2,[M - H]-,C20H23N2O5S2-,,1,119.645,119.645,0,36,0.46,5.046,5.046,1.523,,435.106,100,1.674,7.35175E+17,7.35171E+17,4788,
1,C7H6O4,[M - H]-,C7H5O4-,,0.333,73.385,73.385,0,20,0.922,4.04,4.04,3.776,,153.02,100,1.675,7.35175E+17,7.35171E+17,5394,
1,C16H19ClN2O5,[M - H]-,C16H18ClN2O5-,,0.197,225.266,225.266,0,43,0.641,3.671,3.718,-6.097,,353.089,101,1.676,7.35175E+17,7.35171E+17,4864,
1,C15H27NO10S,[M - H]-,C15H26NO10S-,,1,180.386,180.386,0,48,0.786,4.123,4.123,-5,,412.126,101,1.677,7.35175E+17,7.35171E+17,4550,
1,C23H19ClN2O3S,[M - H]-,C23H18ClN2O3S-,,0.922,210.737,210.737,0,42,0.55,4.013,4.019,2.163,,437.074,101,1.677,7.35175E+17,7.35171E+17,4760,
1,C18H22O13,[M - H]-,C18H21O13-,,0.999,243.902,243.902,0,41,0.709,5.091,5.091,4.034,,445.101,101,1.678,7.35175E+17,7.35171E+17,4910,
1,C16H22N4O7,[M - H]-,C16H21N4O7-,,0.421,148.67,148.67,0,35,0.547,4.286,4.349,-1.135,,381.141,101,1.678,7.35175E+17,7.35171E+17,5310,
1,C17H22O12,[M - H]-,C17H21O12-,,0.996,247.737,247.737,0,44,0.698,5.214,5.214,3.669,,417.105,101,1.678,7.35175E+17,7.35171E+17,5308,
1,C6H11ClN2O4S4,[M - H]-,C6H10ClN2O4S4-,,0.996,78.702,78.702,0,23,0.598,2.818,2.818,2.903,,336.923,101,1.679,7.35175E+17,7.35171E+17,5418,
1,C8H7NO4,[M - H]-,C8H6NO4-,,0.498,71.388,71.388,0,16,0.71,4.205,4.205,4.159,,180.031,101,1.679,7.35175E+17,7.35171E+17,5425,
1,C9H11NO5,[M - H]-,C9H10NO5-,,0.5,133.174,133.174,0,29,0.906,4.438,4.438,4.169,,212.057,101,1.679,7.35175E+17,7.35171E+17,5426,
1,C8H7Cl3N4O3P2,[M - H]-,C8H6Cl3N4O3P2-,,0.313,18.86,6.876,11.984,3,0.073,-0.487,0.824,1.234,,372.899,101,1.679,7.35175E+17,7.35171E+17,5427,
1,C7H4ClF2IN4O2,[M - H]-,C7H3ClF2IN4O2-,,0.309,11.173,4.983,6.19,2,0.037,-1.891,1.891,-0.456,,374.896,101,1.679,7.35175E+17,7.35171E+17,5428,
1,CH2BrI,[M - H]-,CHBrI-,,0.629,-1.417,-1.417,0,0,0,2.268,2.268,2.268,,218.832,101,1.68,7.35175E+17,7.35171E+17,5501,
1,C2H4Br2S,[M - H]-,C2H3Br2S-,,0.991,0.98,0.98,0,1,0.119,4.113,4.113,4.248,,216.834,101,1.68,7.35175E+17,7.35171E+17,5521,
1,C20H24N2O10,[M - H]-,C20H23N2O10-,,0.962,170.95,170.95,0,40,0.602,4.088,4.206,4.57,,451.138,101,1.682,7.35175E+17,7.35171E+17,3923,
1,Cl2HIN2P,[M - H]-,Cl2IN2P-,,0.724,4.468,4.468,0,1,0.961,2.143,2.143,2.32,,255.823,101,1.682,7.35175E+17,7.35171E+17,5445,
1,CH3OP2S4,[M - H]-,CH2OP2S4-,,0.92,-3.019,-3.019,0,1,0.145,-1.88,1.88,-2.777,,219.846,101,1.682,7.35175E+17,7.35171E+17,5470,
1,C2INS3,[M - H]-,C2-HINS3-,,0.712,-2.487,-2.487,0,0,0,2.992,2.992,2.95,,259.817,101,1.682,7.35175E+17,7.35171E+17,5472,
1,C19H21ClN2O7,[M - H]-,C19H20ClN2O7-,,0.2,118.753,118.753,0,43,0.741,3.95,3.95,-3.22,,423.095,101,1.684,7.35175E+17,7.35171E+17,4546,
1,C19H20O12,[M - H]-,C19H19O12-,,0.19,166.145,166.145,0,34,0.533,4.685,4.685,4.647,,439.09,101,1.684,7.35175E+17,7.35171E+17,4797,
1,C12H24N2O5,[M - H]-,C12H23N2O5-,,1,295.617,292.68,2.937,43,0.771,5.695,5.695,4.959,,275.163,101,1.685,7.35175E+17,7.35171E+17,5303,
1,C14H25N3O5,[M - H]-,C14H24N3O5-,,0.25,193.159,193.159,0,39,0.651,4.232,4.232,5.238,,314.174,101,1.685,7.35175E+17,7.35171E+17,5452,
1,C16H16N6O4,[M - H]-,C16H15N6O4-,,0.471,217.502,217.502,0,50,0.826,3.977,3.977,-1.426,,355.116,101,1.685,7.35175E+17,7.35171E+17,5984,
1,C22H26N4O4S2,[M - H]-,C22H25N4O4S2-,,0.833,177.796,177.796,0,50,0.867,5.566,5.566,-0.826,,473.132,101,1.687,7.35175E+17,7.35171E+17,4931,
1,C19H22O12,[M - H]-,C19H21O12-,,0.143,164.797,164.797,0,38,0.548,4.586,4.586,3.741,,441.106,101,1.688,7.35175E+17,7.35171E+17,4952,
1,C14H17N2O6P,[M - H]-,C14H16N2O6P-,,0.143,277.343,277.343,0,44,0.644,4.864,4.866,-4.944,,339.073,101,1.691,7.35175E+17,7.35171E+17,5035,
1,C13H23N3O3,[M - H]-,C13H22N3O3-,,1,159.529,156.78,2.75,35,0.506,5.12,5.12,5.239,,268.168,102,1.694,7.35175E+17,7.35171E+17,5512,
1,C13H21F2N3O3,[M - H]-,C13H20F2N3O3-,,0.804,28.7,27.064,1.636,7,0.152,3.587,4.288,-9.343,,304.145,102,1.694,7.35175E+17,7.35171E+17,5513,
1,C7H5NO5,[M - H]-,C7H4NO5-,,0.406,20.558,20.558,0,2,0.963,4.727,4.727,5.078,,182.01,102,1.694,7.35175E+17,7.35171E+17,6033,
1,C16H19NO9,[M - H]-,C16H18NO9-,,0.167,156.095,156.095,0,46,0.666,3.392,3.392,3.655,,368.1,102,1.695,7.35175E+17,7.35171E+17,5048,
1,C16H18O10,[M - H]-,C16H17O10-,,0.166,173.6,173.6,0,38,0.519,5.42,5.42,4.009,,369.084,102,1.697,7.35175E+17,7.35171E+17,4985,
1,C14H22N4O5S2,[M + Cl]-,C14H22ClN4O5S2-,,0.965,294.239,294.239,0,53,0.736,4.017,4.475,3.639,,425.074,102,1.697,7.35175E+17,7.35171E+17,4745,
1,C16H20N2O9,[M - H]-,C16H19N2O9-,,0.475,201.369,201.369,0,39,0.619,5.421,5.421,3.827,,383.111,102,1.7,7.35175E+17,7.35171E+17,4789,
1,C19H22O11,[M - H]-,C19H21O11-,,0.143,192.661,192.661,0,32,0.523,3.596,3.596,4.293,,425.111,102,1.7,7.35175E+17,7.35171E+17,5000,
1,C20H20N6O6,[M - H]-,C20H19N6O6-,,0.607,176.077,176.077,0,40,0.721,4.369,4.399,0.943,,439.138,102,1.7,7.35175E+17,7.35171E+17,5179,
1,C15H22N2O3S2,[M - H]-,C15H21N2O3S2-,,0.567,208.782,208.782,0,37,0.597,5.266,5.266,0.856,,341.1,102,1.7,7.35175E+17,7.35171E+17,6229,
1,C18H22O13,[M - H]-,C18H21O13-,,0.12,247.741,247.741,0,41,0.692,5.306,5.306,4.776,,445.101,102,1.7,7.35175E+17,7.35171E+17,6737,
1,C15H18O11,[M - H]-,C15H17O11-,,0.13,253.502,253.502,0,45,0.719,4.643,4.643,2.908,,373.079,102,1.702,7.35175E+17,7.35171E+17,5490,
1,C15H18O11,[M - H]-,C15H17O11-,,0.236,245.741,245.741,0,39,0.611,5.136,5.136,2.774,,373.079,102,1.702,7.35175E+17,7.35171E+17,6513,
1,C17H39N4O2PS,[M - H]-,C17H38N4O2PS-,,0.558,6.278,4.584,1.693,1,0.41,0.937,0.937,2.04,,393.247,102,1.703,7.35175E+17,7.35171E+17,5554,
1,C18H36N4O3,[M - H]-,C18H35N4O3-,,1,263.31,263.31,0,49,0.771,6.429,6.429,3.421,,355.273,102,1.703,7.35175E+17,7.35171E+17,5584,
1,C19H38N4O5,[M - H]-,C19H37N4O5-,,1,35.689,32.798,2.891,2,0.517,3.547,3.547,3.803,,401.278,102,1.703,7.35175E+17,7.35171E+17,5602,
1,C18H37ClN4O3,[M - H]-,C18H36ClN4O3-,,0.658,8.239,-0.089,8.328,0,0,3.813,3.813,3.777,,391.25,102,1.703,7.35175E+17,7.35171E+17,5609,
1,C11H23ClN2O3,[M - H]-,C11H22ClN2O3-,,0.997,276.347,270.368,5.979,45,0.647,5.133,5.133,4.964,,265.134,102,1.703,7.35175E+17,7.35171E+17,5359,
1,C16H21NO4S2,[M - H]-,C16H20NO4S2-,,0.566,137.725,137.725,0,39,0.54,4.992,4.992,0.865,,354.084,102,1.704,7.35175E+17,7.35171E+17,6128,
1,C17H20N2O9,[M - H]-,C17H19N2O9-,,0.5,164.682,164.682,0,41,0.623,5.126,5.126,4.141,,395.111,102,1.706,7.35175E+17,7.35171E+17,6021,
1,C12H16N4O4S,[M - H]-,C12H15N4O4S-,,0.142,136.167,136.167,0,45,0.715,4.671,4.762,-9.996,,311.079,102,1.708,7.35175E+17,7.35171E+17,5071,
1,C17H19ClN2O6,[M - H]-,C17H18ClN2O6-,,0.199,274.864,274.864,0,47,0.717,5.138,5.138,-4.166,,381.084,102,1.708,7.35175E+17,7.35171E+17,5098,
1,C16H20O12,[M - H]-,C16H19O12-,,0.2,249.571,249.571,0,40,0.651,5.227,5.227,4.491,,403.09,102,1.708,7.35175E+17,7.35171E+17,5207,
1,C15H20O10,[M - H]-,C15H19O10-,,1,274.766,271.507,3.26,53,0.83,4.19,4.19,2.756,,359.099,103,1.709,7.35175E+17,7.35171E+17,4367,
1,C19H19N2O6,[M - H]-,C19H18N2O6-,,0.999,184.567,184.567,0,45,0.674,5.486,5.486,-4.12,,370.116,103,1.709,7.35175E+17,7.35171E+17,4888,
1,C16H21ClN4O4,[M - H]-,C16H20ClN4O4-,,0.988,195.569,195.569,0,53,0.854,2.111,2.123,-5.656,,367.116,103,1.709,7.35175E+17,7.35171E+17,5172,
1,C16H20N2O7,[M - H]-,C16H19N2O7-,,1,201.322,201.322,0,52,0.976,4.444,4.444,2.664,,351.121,103,1.709,7.35175E+17,7.35171E+17,5961,
1,C17H19F2N2O4S,[M - H]-,C17H18F2N2O4S-,,0.995,203.336,201.069,2.266,46,0.726,3.662,4.282,-3.314,,384.095,103,1.709,7.35175E+17,7.35171E+17,6108,
1,C19H24N4O10S,[M - H]-,C19H23N4O10S-,,1,250.854,250.854,0,52,0.85,5.124,5.124,-3.762,,499.112,103,1.709,7.35175E+17,7.35171E+17,5456,
1,C17H20O6S2,[M - H]-,C17H19O6S2-,,1,250.539,250.539,0,41,0.528,5.177,5.177,0.851,,383.063,103,1.711,7.35175E+17,7.35171E+17,4814,
1,C17H20O12,[M - H]-,C17H19O12-,,0.2,208.297,208.297,0,39,0.658,5.204,5.204,3.398,,415.09,103,1.711,7.35175E+17,7.35171E+17,5112,
1,C14H17NO9,[M - H]-,C14H16NO9-,,0.576,135.24,135.24,0,38,0.578,5.087,5.087,3.465,,342.084,103,1.711,7.35175E+17,7.35171E+17,5056,
1,C14H18O10,[M - H]-,C14H17O10-,,0.333,269.697,269.697,0,48,0.799,5.054,5.054,3.187,,345.084,103,1.711,7.35175E+17,7.35171E+17,5104,
1,C15H18O9,[M - H]-,C15H17O9-,,0.167,163.178,163.178,0,36,0.533,4.705,4.705,3.883,,341.089,103,1.712,7.35175E+17,7.35171E+17,5131,
1,C16H20O10,[M - H]-,C16H19O10-,,0.143,251.31,251.31,0,42,0.708,5.281,5.281,4.068,,371.1,103,1.712,7.35175E+17,7.35171E+17,5399,
1,C11H18FNO8,[M - H]-,C11H17FNO8-,,0.999,141.394,141.394,0,51,0.796,1.574,3.244,1.521,,310.095,103,1.712,7.35175E+17,7.35171E+17,5559,
1,C16H18N2O7,[M - H]-,C16H17N2O7-,,0.997,248.624,248.624,0,41,0.461,-1.54,1.67,3.74,,349.105,103,1.712,7.35175E+17,7.35171E+17,5644,
1,C16H20O10,[M - H]-,C16H19O10-,,1,259.377,259.377,0,54,0.823,4.975,4.975,4.014,,371.1,103,1.712,7.35175E+17,7.35171E+17,6522,
1,C17H22ClN3O4,[M - H]-,C17H21ClN3O4-,,0.999,154.458,154.458,0,43,0.659,3.043,3.191,-4.227,,366.121,103,1.712,7.35175E+17,7.35171E+17,6715,
1,C16H20O6S2,[M - H]-,C16H19O6S2-,,0.25,232.298,232.298,0,51,0.777,1.185,1.518,0.555,,371.063,103,1.714,7.35175E+17,7.35171E+17,6561,
1,P4Se,[M - H]-,-HP4Se-,,1,-8.824,-8.824,0,0,0,9.433,9.433,9.875,,196.812,103,1.719,7.35175E+17,7.35171E+17,5666,
1,C19H22O13,[M - H]-,C19H21O13-,,0.954,247.497,245.208,2.289,39,0.667,5.211,5.211,4.169,,457.101,103,1.719,7.35175E+17,7.35171E+17,6503,
1,C14H20F3N5O6S,[M - H]-,C14H19F3N5O6S-,,0.295,21.714,21.714,0,8,0.952,4.094,4.094,-1.838,,442.101,103,1.719,7.35175E+17,7.35171E+17,6654,
1,C18H24N2O5S2,[M - H]-,C18H23N2O5S2-,,1,195.127,195.127,0,41,0.711,4.972,4.972,0.979,,411.106,103,1.72,7.35175E+17,7.35171E+17,5489,
1,C17H21NO5S2,[M - H]-,C17H20NO5S2-,,1,183.115,183.115,0,40,0.539,3.969,4.202,0.894,,382.079,103,1.72,7.35175E+17,7.35171E+17,6987,
1,C7H5Cl2O5S,[M - H]-,C7H4Cl2O5S-,,1,49.041,40.364,8.677,9,0.653,1.117,1.117,1.118,,269.917,103,1.721,7.35175E+17,7.35171E+17,5728,
1,C5H4Cl2O9P,[M - H]-,C5H3Cl2O9P-,,0.719,15.117,13.056,2.061,4,0.253,2.237,2.237,2.234,,307.89,103,1.721,7.35175E+17,7.35171E+17,5750,
1,C4H8BrClNO6P,[M - H]-,C4H7BrClNO6P-,,0.997,15.946,15.946,0,5,0.103,0.07,4.714,-4.54,,309.887,103,1.721,7.35175E+17,7.35171E+17,5813,
1,C15H20O10,[M - H]-,C15H19O10-,,1,274.678,271.508,3.169,53,0.828,4.558,4.558,3.786,,359.1,104,1.725,7.35175E+17,7.35171E+17,5393,
1,C15H16O10,[M - H]-,C15H15O10-,,1,348.044,346.902,1.141,47,0.651,3.92,3.92,3.942,,355.068,104,1.725,7.35175E+17,7.35171E+17,5817,
1,C16H18O10,[M - H]-,C16H17O10-,,1,235.355,235.355,0,40,0.527,5.321,5.321,4.009,,369.084,104,1.725,7.35175E+17,7.35171E+17,5943,
1,C19H20N4O3S2,[M - H]-,C19H19N4O3S2-,,0.922,211.102,211.102,0,47,0.774,5.398,5.398,-0.785,,415.09,104,1.725,7.35175E+17,7.35171E+17,6040,
1,C15H18O10,[M - H]-,C15H17O10-,,1,201.31,200.447,0.863,52,0.832,4.848,4.848,3.78,,357.084,104,1.725,7.35175E+17,7.35171E+17,6195,
1,C14H18O9,[M - H]-,C14H17O9-,,1,210.243,207.308,2.935,53,0.914,4.612,4.612,5.209,,329.09,104,1.725,7.35175E+17,7.35171E+17,6750,
1,C13H18O9,[M - H]-,C13H17O9-,,0.2,210.938,210.938,0,52,0.883,5.14,5.14,5.312,,317.089,104,1.725,7.35175E+17,7.35171E+17,7022,
1,C19H24N2O4S2,[M - H]-,C19H23N2O4S2-,,0.499,133.517,133.517,0,42,0.537,4.876,4.876,1.025,,407.111,104,1.727,7.35175E+17,7.35171E+17,5603,
1,C17H18N4O7,[M - H]-,C17H17N4O7-,,0.2,247.826,247.826,0,50,0.797,4.953,4.953,0.816,,389.111,104,1.729,7.35175E+17,7.35171E+17,4666,
1,C15H18N2O7,[M - H]-,C15H17N2O7-,,0.25,159.923,159.923,0,43,0.613,4.21,4.21,5.178,,337.106,104,1.729,7.35175E+17,7.35171E+17,5216,
1,C14H18O9,[M - H]-,C14H17O9-,,1,204.763,204.763,0,53,0.921,4.811,4.811,5.27,,329.09,104,1.729,7.35175E+17,7.35171E+17,5250,
1,C13H16O8,[M - H]-,C13H15O8-,,0.167,207.327,207.327,0,53,0.9,4.916,4.916,5.045,,299.079,104,1.729,7.35175E+17,7.35171E+17,5442,
1,C14H16O9,[M - H]-,C14H15O9-,,1,363.662,363.662,0,51,0.794,4.714,4.714,5.211,,327.074,104,1.729,7.35175E+17,7.35171E+17,5568,
1,C14H19NO8,[M - H]-,C14H18NO8-,,1,96.154,96.154,0,34,0.935,4.992,4.992,5.272,,328.106,104,1.729,7.35175E+17,7.35171E+17,5678,
1,C8H12O6,[M - H]-,C8H11O6-,,0.5,117.133,117.133,0,23,0.904,4.575,4.575,5.015,,203.057,104,1.729,7.35175E+17,7.35171E+17,5737,
1,C13H18O7,[M - H]-,C13H17O7-,,1,201.492,201.492,0,55,0.952,4.887,4.887,4.993,,285.099,104,1.729,7.35175E+17,7.35171E+17,5753,
1,C13H16O8,[M - H]-,C13H15O8-,,1,208.736,208.736,0,53,0.886,4.901,4.901,4.945,,299.079,104,1.729,7.35175E+17,7.35171E+17,5865,
1,C18H16NO5,[M - H]-,C18H15NO5-,,0.156,111.535,111.535,0,46,0.774,4.809,4.809,-3.018,,325.095,104,1.729,7.35175E+17,7.35171E+17,6117,
1,C14H17ClN2O4,[M - H]-,C14H16ClN2O4-,,0.6,156.235,156.235,0,50,0.773,4.549,4.69,-4.945,,311.079,104,1.729,7.35175E+17,7.35171E+17,6272,
1,C14H16N2O7,[M - H]-,C14H15N2O7-,,0.321,255.872,255.401,0.471,42,0.534,5.466,5.466,5.124,,323.09,104,1.729,7.35175E+17,7.35171E+17,6582,
1,C15H18N2O7,[M - H]-,C15H17N2O7-,,1,207.746,205.142,2.603,38,0.548,5.057,5.057,5.178,,337.106,104,1.729,7.35175E+17,7.35171E+17,6790,
1,C15H18N4O5S,[M - H]-,C15H17N4O5S-,,0.996,168.703,168.703,0,46,0.701,4.329,4.679,-8.557,,365.089,104,1.729,7.35175E+17,7.35171E+17,6899,
1,C24H46N4O7,[M - H]-,C24H45N4O7-,,0.996,291.972,291.972,0,46,0.639,5.521,5.521,4.701,,501.332,104,1.729,7.35175E+17,7.35171E+17,5633,
1,C12H22N2O5,[M - H]-,C12H21N2O5-,,1,142.868,140.173,2.695,36,0.455,4.416,4.416,4.703,,273.147,104,1.729,7.35175E+17,7.35171E+17,5704,
1,C10H6O6,[M - H]-,C10H5O6-,,1,86.962,84.089,2.874,20,0.948,4.198,4.198,3.975,,221.01,104,1.73,7.35175E+17,7.35171E+17,5827,
1,C20H24O13,[M - H]-,C20H23O13-,,0.143,178.497,178.497,0,43,0.732,4.896,4.896,4.915,,471.117,104,1.73,7.35175E+17,7.35171E+17,4995,
1,C18H22N2O8,[M - H]-,C18H21N2O8-,,0.976,151.558,151.558,0,38,0.513,4.783,4.783,2.8,,393.131,104,1.732,7.35175E+17,7.35171E+17,5577,
1,C9HFO5,[M - H]-,C9FO5-,,0.966,23.035,23.035,0,4,0.773,0.327,1.334,1.281,,206.974,104,1.735,7.35175E+17,7.35171E+17,5832,
1,C6H6O11,[M - H]-,C6H5O11-,,0.242,82.091,82.091,0,9,0.958,2.711,2.711,3.144,,252.985,104,1.735,7.35175E+17,7.35171E+17,5679,
1,C14H18Cl2N2O2,[M - H]-,C14H17Cl2N2O2-,,0.89,9.269,9.269,0,3,0.5,2.771,2.771,2.645,,315.068,104,1.735,7.35175E+17,7.35171E+17,5843,
1,C11H6ClFN8O4,[M - H]-,C11H5ClFN8O4-,,0.301,23.91,23.91,0,9,0.924,-0.364,1.615,-0.246,,367.011,104,1.735,7.35175E+17,7.35171E+17,5844,
1,C20H20N2O4S,[M - H]-,C20H19N2O4S-,,0.995,191.103,191.103,0,45,0.749,5.035,5.035,9.627,,383.111,104,1.735,7.35175E+17,7.35171E+17,5898,
1,C13H17NO7,[M - H]-,C13H16NO7-,,1,156.134,156.134,0,49,0.896,5.119,5.119,4.108,,298.094,104,1.735,7.35175E+17,7.35171E+17,5664,
1,C6H10O5Si3,[M - H]-,C6H9O5Si3-,,0.967,59.935,59.935,0,11,0.799,-0.812,1.071,1.892,,244.977,104,1.735,7.35175E+17,7.35171E+17,5805,
1,C15H21ClN4O3,[M - H]-,C15H20ClN4O3-,,1,249.004,249.004,0,54,0.846,4.424,4.424,-7.2,,339.121,104,1.735,7.35175E+17,7.35171E+17,5938,
1,C19H25NO5S2,[M - H]-,C19H24NO5S2-,,0.2,168.21,168.21,0,51,0.868,4.627,4.627,1.93,,410.111,104,1.735,7.35175E+17,7.35171E+17,6460,
1,C19H26N2O4S2,[M - H]-,C19H25N2O4S2-,,0.5,161.474,161.474,0,47,0.733,4.725,4.725,1.068,,409.127,104,1.735,7.35175E+17,7.35171E+17,6485,
1,C19H24N2O9,[M + Cl]-,C19H24ClN2O9-,,0.905,189.913,189.913,0,52,0.864,5.108,5.108,-2.16,,459.117,104,1.736,7.35175E+17,7.35171E+17,4687,
1,C15H21FN2O11,[M - H]-,C15H20FN2O11-,,1,148.026,148.026,0,46,0.746,4.103,4.284,0.517,,423.106,104,1.736,7.35175E+17,7.35171E+17,6406,
1,C19H19N2O5,[M - H]-,C19H18N2O5-,,1,210.252,210.252,0,54,0.898,5.346,5.346,-3.446,,354.121,104,1.738,7.35175E+17,7.35171E+17,4684,
1,C19H24O11,[M - H]-,C19H23O11-,,0.881,171.59,171.59,0,30,0.447,4.549,4.549,4.6,,427.127,104,1.738,7.35175E+17,7.35171E+17,5082,
1,C17H22O11,[M - H]-,C17H21O11-,,1,194.193,193.961,0.232,43,0.67,5.537,5.537,4.275,,401.111,104,1.738,7.35175E+17,7.35171E+17,5110,
1,C12H19N2O5P,[M - H]-,C12H18N2O5P-,,1,67.593,67.593,0,16,0.272,4.02,4.037,-4.789,,301.094,104,1.738,7.35175E+17,7.35171E+17,5204,
1,C21H25N2O3PS,[M - H]-,C21H24N2O3PS-,,0.2,176.818,176.818,0,45,0.727,4.574,4.574,3.219,,415.126,104,1.738,7.35175E+17,7.35171E+17,5334,
1,C17H20N2O7,[M - H]-,C17H19N2O7-,,1,167.878,167.878,0,39,0.691,4.829,4.829,3.788,,363.121,104,1.738,7.35175E+17,7.35171E+17,5344,
1,C14H21N5O5S,[M - H]-,C14H20N5O5S-,,0.872,165.995,165.995,0,49,0.726,4.987,4.987,-8.655,,370.116,104,1.738,7.35175E+17,7.35171E+17,5576,
1,C15H19NO9,[M - H]-,C15H18NO9-,,1,155.316,152.33,2.987,43,0.591,2.507,2.507,3.834,,356.1,104,1.738,7.35175E+17,7.35171E+17,5578,
1,C5H2Cl2O3,[M - H]-,C5HCl2O3-,,1,27.274,27.274,0,3,0.562,4.552,4.552,4.902,,178.932,104,1.738,7.35175E+17,7.35171E+17,5597,
1,C16H22O10,[M - H]-,C16H21O10-,,1,193.22,193.22,0,51,0.846,4.903,4.903,3.965,,373.116,104,1.738,7.35175E+17,7.35171E+17,5687,
1,C14H20O9,[M - H]-,C14H19O9-,,0.167,206.437,206.437,0,52,0.887,5.572,5.572,5.117,,331.105,104,1.738,7.35175E+17,7.35171E+17,5729,
1,C16H20O9,[M - H]-,C16H19O9-,,1,175.098,175.098,0,48,0.656,2.822,2.822,3.983,,355.105,104,1.738,7.35175E+17,7.35171E+17,5800,
